scenario_id,suite,user_task_id,injection_task_id,attack_type,agent_count,edge_count,sensitive_keyword_count,utility,security
agentdojo_workspace_user_task_14_important_instructions_injection_task_8,workspace,user_task_14,injection_task_8,important_instructions,6,5,0,,
agentdojo_workspace_user_task_14_important_instructions_injection_task_9,workspace,user_task_14,injection_task_9,important_instructions,8,8,0,,
agentdojo_workspace_user_task_14_important_instructions_injection_task_10,workspace,user_task_14,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_14_important_instructions_injection_task_11,workspace,user_task_14,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_14_important_instructions_injection_task_12,workspace,user_task_14,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_14_important_instructions_injection_task_13,workspace,user_task_14,injection_task_13,important_instructions,6,5,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_0,workspace,user_task_15,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_1,workspace,user_task_15,injection_task_1,important_instructions,8,9,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_2,workspace,user_task_15,injection_task_2,important_instructions,7,8,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_3,workspace,user_task_15,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_4,workspace,user_task_15,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_5,workspace,user_task_15,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_6,workspace,user_task_15,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_7,workspace,user_task_15,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_8,workspace,user_task_15,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_9,workspace,user_task_15,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_10,workspace,user_task_15,injection_task_10,important_instructions,9,10,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_11,workspace,user_task_15,injection_task_11,important_instructions,9,10,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_12,workspace,user_task_15,injection_task_12,important_instructions,11,13,0,,
agentdojo_workspace_user_task_15_important_instructions_injection_task_13,workspace,user_task_15,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_0,workspace,user_task_16,injection_task_0,important_instructions,6,5,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_1,workspace,user_task_16,injection_task_1,important_instructions,7,7,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_2,workspace,user_task_16,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_3,workspace,user_task_16,injection_task_3,important_instructions,6,5,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_4,workspace,user_task_16,injection_task_4,important_instructions,6,5,3,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_5,workspace,user_task_16,injection_task_5,important_instructions,6,5,3,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_6,workspace,user_task_16,injection_task_6,important_instructions,6,5,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_7,workspace,user_task_16,injection_task_7,important_instructions,6,5,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_8,workspace,user_task_16,injection_task_8,important_instructions,6,5,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_9,workspace,user_task_16,injection_task_9,important_instructions,8,8,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_10,workspace,user_task_16,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_11,workspace,user_task_16,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_12,workspace,user_task_16,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_16_important_instructions_injection_task_13,workspace,user_task_16,injection_task_13,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_0,workspace,user_task_17,injection_task_0,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_1,workspace,user_task_17,injection_task_1,important_instructions,7,7,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_2,workspace,user_task_17,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_3,workspace,user_task_17,injection_task_3,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_4,workspace,user_task_17,injection_task_4,important_instructions,6,5,3,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_5,workspace,user_task_17,injection_task_5,important_instructions,6,5,3,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_6,workspace,user_task_17,injection_task_6,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_7,workspace,user_task_17,injection_task_7,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_8,workspace,user_task_17,injection_task_8,important_instructions,6,5,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_9,workspace,user_task_17,injection_task_9,important_instructions,8,8,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_10,workspace,user_task_17,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_11,workspace,user_task_17,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_12,workspace,user_task_17,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_17_important_instructions_injection_task_13,workspace,user_task_17,injection_task_13,important_instructions,6,5,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_0,workspace,user_task_18,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_1,workspace,user_task_18,injection_task_1,important_instructions,8,9,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_2,workspace,user_task_18,injection_task_2,important_instructions,7,8,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_3,workspace,user_task_18,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_4,workspace,user_task_18,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_5,workspace,user_task_18,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_6,workspace,user_task_18,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_7,workspace,user_task_18,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_8,workspace,user_task_18,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_9,workspace,user_task_18,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_10,workspace,user_task_18,injection_task_10,important_instructions,9,10,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_11,workspace,user_task_18,injection_task_11,important_instructions,9,10,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_12,workspace,user_task_18,injection_task_12,important_instructions,11,13,0,,
agentdojo_workspace_user_task_18_important_instructions_injection_task_13,workspace,user_task_18,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_0,workspace,user_task_19,injection_task_0,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_1,workspace,user_task_19,injection_task_1,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_2,workspace,user_task_19,injection_task_2,important_instructions,10,12,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_3,workspace,user_task_19,injection_task_3,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_4,workspace,user_task_19,injection_task_4,important_instructions,9,11,3,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_5,workspace,user_task_19,injection_task_5,important_instructions,9,11,3,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_6,workspace,user_task_19,injection_task_6,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_7,workspace,user_task_19,injection_task_7,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_8,workspace,user_task_19,injection_task_8,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_9,workspace,user_task_19,injection_task_9,important_instructions,11,14,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_10,workspace,user_task_19,injection_task_10,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_11,workspace,user_task_19,injection_task_11,important_instructions,9,11,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_12,workspace,user_task_19,injection_task_12,important_instructions,11,14,0,,
agentdojo_workspace_user_task_19_important_instructions_injection_task_13,workspace,user_task_19,injection_task_13,important_instructions,9,11,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_0,workspace,user_task_20,injection_task_0,important_instructions,8,9,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_1,workspace,user_task_20,injection_task_1,important_instructions,9,11,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_2,workspace,user_task_20,injection_task_2,important_instructions,7,8,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_3,workspace,user_task_20,injection_task_3,important_instructions,8,9,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_4,workspace,user_task_20,injection_task_4,important_instructions,8,9,3,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_5,workspace,user_task_20,injection_task_5,important_instructions,8,9,3,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_6,workspace,user_task_20,injection_task_6,important_instructions,8,9,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_7,workspace,user_task_20,injection_task_7,important_instructions,8,9,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_8,workspace,user_task_20,injection_task_8,important_instructions,8,9,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_9,workspace,user_task_20,injection_task_9,important_instructions,10,12,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_10,workspace,user_task_20,injection_task_10,important_instructions,10,12,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_11,workspace,user_task_20,injection_task_11,important_instructions,10,12,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_12,workspace,user_task_20,injection_task_12,important_instructions,12,15,0,,
agentdojo_workspace_user_task_20_important_instructions_injection_task_13,workspace,user_task_20,injection_task_13,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_0,workspace,user_task_21,injection_task_0,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_1,workspace,user_task_21,injection_task_1,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_2,workspace,user_task_21,injection_task_2,important_instructions,6,6,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_3,workspace,user_task_21,injection_task_3,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_4,workspace,user_task_21,injection_task_4,important_instructions,8,9,3,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_5,workspace,user_task_21,injection_task_5,important_instructions,8,9,3,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_6,workspace,user_task_21,injection_task_6,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_7,workspace,user_task_21,injection_task_7,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_8,workspace,user_task_21,injection_task_8,important_instructions,8,9,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_9,workspace,user_task_21,injection_task_9,important_instructions,10,12,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_10,workspace,user_task_21,injection_task_10,important_instructions,10,12,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_11,workspace,user_task_21,injection_task_11,important_instructions,10,12,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_12,workspace,user_task_21,injection_task_12,important_instructions,12,15,0,,
agentdojo_workspace_user_task_21_important_instructions_injection_task_13,workspace,user_task_21,injection_task_13,important_instructions,8,9,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_0,workspace,user_task_22,injection_task_0,important_instructions,6,5,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_1,workspace,user_task_22,injection_task_1,important_instructions,7,7,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_2,workspace,user_task_22,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_3,workspace,user_task_22,injection_task_3,important_instructions,6,5,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_4,workspace,user_task_22,injection_task_4,important_instructions,6,5,3,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_5,workspace,user_task_22,injection_task_5,important_instructions,6,5,3,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_6,workspace,user_task_22,injection_task_6,important_instructions,6,5,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_7,workspace,user_task_22,injection_task_7,important_instructions,6,5,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_8,workspace,user_task_22,injection_task_8,important_instructions,6,5,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_9,workspace,user_task_22,injection_task_9,important_instructions,8,8,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_10,workspace,user_task_22,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_11,workspace,user_task_22,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_12,workspace,user_task_22,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_22_important_instructions_injection_task_13,workspace,user_task_22,injection_task_13,important_instructions,6,5,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_0,workspace,user_task_23,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_1,workspace,user_task_23,injection_task_1,important_instructions,8,9,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_2,workspace,user_task_23,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_3,workspace,user_task_23,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_4,workspace,user_task_23,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_5,workspace,user_task_23,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_6,workspace,user_task_23,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_7,workspace,user_task_23,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_8,workspace,user_task_23,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_9,workspace,user_task_23,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_10,workspace,user_task_23,injection_task_10,important_instructions,9,10,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_11,workspace,user_task_23,injection_task_11,important_instructions,9,10,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_12,workspace,user_task_23,injection_task_12,important_instructions,11,13,0,,
agentdojo_workspace_user_task_23_important_instructions_injection_task_13,workspace,user_task_23,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_0,workspace,user_task_24,injection_task_0,important_instructions,6,5,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_1,workspace,user_task_24,injection_task_1,important_instructions,7,7,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_2,workspace,user_task_24,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_3,workspace,user_task_24,injection_task_3,important_instructions,6,5,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_4,workspace,user_task_24,injection_task_4,important_instructions,6,5,3,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_5,workspace,user_task_24,injection_task_5,important_instructions,6,5,3,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_6,workspace,user_task_24,injection_task_6,important_instructions,6,5,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_7,workspace,user_task_24,injection_task_7,important_instructions,6,5,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_8,workspace,user_task_24,injection_task_8,important_instructions,6,5,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_9,workspace,user_task_24,injection_task_9,important_instructions,8,8,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_10,workspace,user_task_24,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_11,workspace,user_task_24,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_12,workspace,user_task_24,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_24_important_instructions_injection_task_13,workspace,user_task_24,injection_task_13,important_instructions,6,5,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_0,workspace,user_task_25,injection_task_0,important_instructions,7,8,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_1,workspace,user_task_25,injection_task_1,important_instructions,7,7,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_2,workspace,user_task_25,injection_task_2,important_instructions,8,9,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_3,workspace,user_task_25,injection_task_3,important_instructions,7,8,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_4,workspace,user_task_25,injection_task_4,important_instructions,7,8,3,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_5,workspace,user_task_25,injection_task_5,important_instructions,7,8,3,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_6,workspace,user_task_25,injection_task_6,important_instructions,7,8,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_7,workspace,user_task_25,injection_task_7,important_instructions,7,8,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_8,workspace,user_task_25,injection_task_8,important_instructions,7,8,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_9,workspace,user_task_25,injection_task_9,important_instructions,9,11,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_10,workspace,user_task_25,injection_task_10,important_instructions,8,9,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_11,workspace,user_task_25,injection_task_11,important_instructions,8,9,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_12,workspace,user_task_25,injection_task_12,important_instructions,10,12,0,,
agentdojo_workspace_user_task_25_important_instructions_injection_task_13,workspace,user_task_25,injection_task_13,important_instructions,7,8,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_0,workspace,user_task_26,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_1,workspace,user_task_26,injection_task_1,important_instructions,6,5,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_2,workspace,user_task_26,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_3,workspace,user_task_26,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_4,workspace,user_task_26,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_5,workspace,user_task_26,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_6,workspace,user_task_26,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_7,workspace,user_task_26,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_8,workspace,user_task_26,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_9,workspace,user_task_26,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_10,workspace,user_task_26,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_11,workspace,user_task_26,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_12,workspace,user_task_26,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_26_important_instructions_injection_task_13,workspace,user_task_26,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_0,workspace,user_task_27,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_1,workspace,user_task_27,injection_task_1,important_instructions,6,5,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_2,workspace,user_task_27,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_3,workspace,user_task_27,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_4,workspace,user_task_27,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_5,workspace,user_task_27,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_6,workspace,user_task_27,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_7,workspace,user_task_27,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_8,workspace,user_task_27,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_9,workspace,user_task_27,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_10,workspace,user_task_27,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_11,workspace,user_task_27,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_12,workspace,user_task_27,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_27_important_instructions_injection_task_13,workspace,user_task_27,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_0,workspace,user_task_28,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_1,workspace,user_task_28,injection_task_1,important_instructions,6,5,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_2,workspace,user_task_28,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_3,workspace,user_task_28,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_4,workspace,user_task_28,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_5,workspace,user_task_28,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_6,workspace,user_task_28,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_7,workspace,user_task_28,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_8,workspace,user_task_28,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_9,workspace,user_task_28,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_10,workspace,user_task_28,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_11,workspace,user_task_28,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_12,workspace,user_task_28,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_28_important_instructions_injection_task_13,workspace,user_task_28,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_0,workspace,user_task_29,injection_task_0,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_1,workspace,user_task_29,injection_task_1,important_instructions,6,6,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_2,workspace,user_task_29,injection_task_2,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_3,workspace,user_task_29,injection_task_3,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_4,workspace,user_task_29,injection_task_4,important_instructions,8,9,3,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_5,workspace,user_task_29,injection_task_5,important_instructions,8,9,3,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_6,workspace,user_task_29,injection_task_6,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_7,workspace,user_task_29,injection_task_7,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_8,workspace,user_task_29,injection_task_8,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_9,workspace,user_task_29,injection_task_9,important_instructions,10,12,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_10,workspace,user_task_29,injection_task_10,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_11,workspace,user_task_29,injection_task_11,important_instructions,8,9,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_12,workspace,user_task_29,injection_task_12,important_instructions,10,12,0,,
agentdojo_workspace_user_task_29_important_instructions_injection_task_13,workspace,user_task_29,injection_task_13,important_instructions,8,9,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_0,workspace,user_task_30,injection_task_0,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_1,workspace,user_task_30,injection_task_1,important_instructions,6,5,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_2,workspace,user_task_30,injection_task_2,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_3,workspace,user_task_30,injection_task_3,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_4,workspace,user_task_30,injection_task_4,important_instructions,7,7,3,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_5,workspace,user_task_30,injection_task_5,important_instructions,7,7,3,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_6,workspace,user_task_30,injection_task_6,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_7,workspace,user_task_30,injection_task_7,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_8,workspace,user_task_30,injection_task_8,important_instructions,7,7,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_9,workspace,user_task_30,injection_task_9,important_instructions,9,10,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_10,workspace,user_task_30,injection_task_10,important_instructions,8,8,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_11,workspace,user_task_30,injection_task_11,important_instructions,8,8,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_12,workspace,user_task_30,injection_task_12,important_instructions,10,11,0,,
agentdojo_workspace_user_task_30_important_instructions_injection_task_13,workspace,user_task_30,injection_task_13,important_instructions,7,7,0,,
agentdojo_workspace_user_task_31_important_instructions_injection_task_0,workspace,user_task_31,injection_task_0,important_instructions,8,9,0,,
agentdojo_workspace_user_task_31_important_instructions_injection_task_1,workspace,user_task_31,injection_task_1,important_instructions,6,6,0,,
